Dim1,Dim2,Revenue
2.2068143,5.2065635,1
-0.6692642,2.1972878,0
-0.01739604,3.4685712,1
-0.49015948,2.1476603,0
1.7059145,-1.7002729,0
-0.9012074,2.9258027,0
0.43424422,3.0128891,0
-0.8737963,2.3725765,0
1.615267,-1.4884523,0
0.23523939,2.5875902,1
-0.9958457,2.9757485,0
-0.76390225,2.2472339,0
-0.61513263,1.8820757,0
-0.41074336,1.5651878,0
1.5936801,-1.6144027,0
-0.6084519,1.8250918,0
-0.5695413,2.1222098,0
1.8147756,-1.805823,0
-0.61252713,2.3109736,0
-0.70676196,1.9403123,0
-0.82492685,2.5488198,0
-0.9897257,3.715577,0
1.8194977,-1.7782713,0
-0.87578076,2.8001416,0
-1.0869256,3.3784487,1
1.6957954,-1.759312,0
-0.42797554,1.7156672,0
-0.9499918,3.58135,0
2.457029,5.373094,1
-0.69916016,2.3144193,1
-0.6853245,2.6819034,0
1.8134261,-1.8136948,0
1.4875172,-1.4931086,0
0.0023931786,4.107288,1
-0.8737963,2.3725765,0
-0.4413369,1.8296348,0
-0.43111926,2.2736392,0
-1.3039135,5.3534293,0
-0.4850741,2.122528,0
1.3779818,-1.3914946,0
-0.35208634,1.7772189,0
0.40876263,2.900947,1
-0.706898,1.9273043,0
-0.5382559,1.9413308,0
-1.016187,3.076277,0
-0.65599257,2.5494566,0
0.18886799,2.440117,1
-0.98567474,2.9254842,0
1.3934971,-1.3009682,0
0.00150197,3.1093678,1
-0.61513263,1.8820757,1
-0.7486462,2.1718376,0
-0.33357865,1.4657745,0
-0.69977677,2.348081,0
-0.93875253,3.4966383,0
0.9141452,2.9235544,1
-0.8483693,2.2469156,0
-2.920675,13.208994,0
-1.016187,3.076277,0
-1.0181711,3.5038424,0
-0.61220866,2.750832,0
-0.8839672,2.4228408,0
2.312807,5.423636,1
-0.7916956,3.2089455,0
-0.8211185,2.8685484,0
-0.5427099,1.9793202,0
0.085976176,2.2819211,1
-4.1996393,19.865288,0
0.5215766,3.515891,0
-0.77915835,2.3226304,0
0.5650255,3.7093525,0
1.3847277,-1.3521351,0
-1.461442,5.6895432,0
-0.41074336,1.5651878,0
-1.0772115,3.3778632,0
1.3800057,-1.3796872,1
-0.68452066,2.2726846,0
2.4809926,-0.24487165,1
-0.7915874,3.7098012,0
-0.52712137,1.8463578,0
-0.7729562,3.1274962,0
-1.0263577,3.1265414,0
0.80092627,3.5037384,1
-0.70703405,1.9142963,1
-0.53602904,1.9223363,0
-0.41684097,1.6206943,0
-0.66616344,2.599721,0
-0.7075976,1.9557827,0
-0.78097564,3.6581738,0
-0.7221025,2.8761744,0
2.8638425,0.70835185,1
-1.0966262,4.752172,0
1.7032161,-1.7160164,0
0.23006564,3.539485,0
-0.8491957,3.4881117,1
-0.5593705,2.0719454,0
-0.33034128,3.6248884,0
-0.61530966,2.3483992,0
-0.41586322,2.1982427,0
-0.5566482,2.9912415,0
-0.83311325,2.1715193,0
-0.5095068,1.6815574,0
-1.1445524,3.5926547,0
0.23162055,2.4280589,1
-0.5797119,2.1724741,0
1.8120773,-1.8215665,0
1.8262435,-1.7389115,0
-0.74045974,2.5491383,0
-0.34992898,1.7583858,0
0.378357,3.580439,0
-0.8234231,3.8646827,0
5.0170126,3.817285,1
1.5084299,-1.3710945,0
-0.83819866,2.1966515,0
-0.3434564,1.7018864,0
-0.95373714,2.641854,0
-1.0150703,3.9062753,0
-0.8839672,2.4228408,0
-0.47998875,2.097396,0
0.32075423,3.0976293,1
-0.975504,2.8752198,0
0.11287432,3.171506,1
-0.6387521,2.046495,0
-0.53602904,1.9223363,0
-1.23198,5.8523355,0
0.37375957,3.5464182,0
-0.33357865,1.4657745,0
-0.6680729,3.5333285,0
-0.5338021,1.9033417,1
-0.6692642,2.1972878,0
-0.77407295,2.2974982,0
-0.39941955,3.453124,0
-0.8859514,2.850406,0
-0.93172,3.0765955,0
1.2253829,4.5829864,1
-1.2455485,5.069479,0
0.32835883,3.1024158,1
-0.54919976,2.021681,0
-0.5095069,1.6815573,0
-0.93632585,3.989528,0
0.06363886,5.4587655,0
-0.41074336,1.5651878,0
-0.94499177,2.7244267,0
0.4945051,3.1170447,1
-0.3391414,1.6642202,0
-0.70521396,3.7140238,0
1.7038906,-1.7120804,0
1.7126603,-1.6609136,0
-0.7150329,2.4234774,0
-0.5797119,2.1724741,0
-0.7893292,2.3728948,1
1.1713136,3.3047218,1
-0.9384498,3.0231104,0
-1.6358384,6.119394,0
-0.69977677,2.348081,0
1.7032161,-1.7160164,0
1.6984941,-1.7435683,0
-0.3853663,2.0474856,0
1.5916564,-1.6262106,0
-0.678685,3.5849557,0
-0.57330275,3.0702925,0
-0.8839672,2.4228408,0
-1.1411422,4.5285096,0
0.34131116,2.5986598,0
2.2772906,-0.76871896,0
-0.8381987,2.1966515,0
1.9017856,-0.8585056,1
-0.3305116,1.5888876,0
-0.8737963,2.3725765,0
-0.869384,2.6912553,0
-3.4436848,15.339095,0
-0.6173596,1.9010702,0
0.013535969,2.3191469,0
3.1481125,1.1257769,1
-0.7658868,2.674799,0
-0.85345477,2.272048,0
-0.03207738,5.027227,1
1.7052399,-1.7042087,0
-0.706898,1.9273043,0
1.5185486,-1.3120557,0
-2.161126,8.674947,0
1.3867514,-1.3403271,0
2.4206858,5.5770745,1
1.4989855,-1.4261979,0
-0.706898,1.9273043,0
-0.9012077,2.9258025,0
-0.7932975,3.228025,0
-0.67735904,2.635471,0
-0.77407295,2.2974982,0
1.4834697,-1.5167245,1
0.24089736,2.7626655,1
-0.43688312,1.7916455,0
-0.06400592,3.141765,1
-0.6082705,1.7979267,0
-0.87069505,2.7750092,0
3.8281758,7.8102927,1
-0.51598686,1.751385,0
-0.7384756,2.1215732,0
-0.84836954,2.2469158,0
1.9693526,4.975864,1
1.5165247,-1.3238631,0
-0.43020236,1.7346618,0
-1.5488583,7.8183966,0
-1.6026524,8.078139,0
0.2063027,2.964243,0
-0.868711,2.3474443,0
-0.6245919,2.3319392,1
-1.0043112,4.74341,0
0.14436483,2.6035275,0
-0.4346562,1.7726511,0
-0.42574853,1.6966726,0
-0.5248945,1.8273634,0
-0.83311325,2.1715193,0
-0.41074336,1.5651878,0
-0.012602277,3.9296741,0
-0.56644017,2.5246425,0
0.23137599,3.4279783,0
-1.191074,4.3583364,0
-0.46137923,2.000586,0
-1.0099847,3.8811433,0
-0.36718866,1.9090508,0
-0.5202998,2.9825141,0
-0.52712137,1.8463578,0
1.2034537,3.8353467,1
-0.8737963,2.3725765,0
0.3129782,3.509307,0
1.5984025,-1.5868508,0
-0.73847544,2.1215732,0
-0.5811153,3.0879245,0
-0.784995,2.2396643,0
-0.3650312,1.8902177,0
-0.50981617,2.7085886,0
-0.297017,2.2858634,0
1.3847277,-1.3521351,0
-0.44637543,2.3490357,0
-0.9296505,2.958934,1
-0.6590937,2.1470237,0
-0.89413804,2.4731052,0
-0.65797687,2.9770215,0
-0.33357865,1.4657745,0
-0.34561396,1.7207195,0
-0.13673216,4.2355413,0
-0.32508844,1.5328869,0
-0.90218157,3.8141978,0
1.8215214,-1.7664632,0
-1.3964645,6.652559,0
-0.66703194,2.1445231,1
-0.63565105,2.4489279,0
-0.55428505,2.0468132,0
-1.0416138,3.2019382,0
-0.5093708,1.6945654,0
-1.3259832,4.559739,0
-0.0018295124,2.8303864,0
-1.1758177,4.2829394,0
-0.74554497,2.5742702,0
1.4881923,-1.4891727,1
-0.5917002,2.601917,0
-0.60712326,2.7257,0
2.1133206,-1.0158128,0
-0.99981415,3.830879,0
0.5908564,3.5829778,1
-0.7509,2.1431637,1
-0.33266902,1.6077207,0
0.20821047,2.4145212,1
-0.8737963,2.3725765,0
0.23449713,3.0035791,0
-1.1453055,4.1321464,0
-0.9144793,2.573634,0
-1.1439234,4.9834986,0
-0.76278543,3.077232,0
0.26775157,2.101131,1
1.5909823,-1.6301464,0
-0.5918671,2.6503034,0
1.5909823,-1.6301464,1
-0.724306,3.3769534,0
2.2772508,-0.21521315,1
-1.0531083,3.5645537,0
-0.9885472,2.8815908,1
1.0165492,3.3984962,1
1.6984941,-1.7435683,0
1.4969617,-1.4380054,0
-0.046759196,3.9927886,0
1.1648583,4.2481604,1
-0.8185317,3.3207603,1
-0.5115329,1.7133958,0
1.6998434,-1.7356967,0
2.2032356,-1.1912857,1
-0.75373167,2.1969697,0
-0.81281143,3.813056,0
-0.86483675,2.6670585,1
-0.51598686,1.751385,0
-0.3412989,1.6830534,0
1.6998434,-1.7356967,0
0.043303184,4.5895896,0
1.8093789,-1.8373102,0
-0.6939621,3.1899307,0
-0.8605244,2.7247453,0
-0.90860575,2.9223635,0
-0.6590937,2.1470237,0
-0.3305116,1.5888876,0
-0.4346562,1.7726511,0
-1.1213964,4.0091233,0
-0.95007694,2.749559,0
-0.5382559,1.9413308,0
-1.0657521,3.651706,0
0.32120544,2.9549131,0
-0.51376,1.7323904,0
-0.6827821,2.6286,1
-0.43911004,1.8106401,0
-0.7658868,2.674799,0
1.7072636,-1.692401,0
0.059670143,3.1581316,0
-0.33357865,1.4657745,0
-1.1591954,4.188874,0
-0.6630624,3.0021539,0
1.5957044,-1.602595,0
1.8167994,-1.7940148,0
-0.83403486,3.9163103,0
-0.70703405,1.9142963,0
-0.7017756,6.4457693,0
1.4969617,-1.4380054,0
-0.6896061,2.2978165,0
-0.9333915,2.98173,1
2.7472746,-0.087587625,1
-0.43637758,5.305547,0
-0.79949987,2.4231591,1
-0.5257574,2.3235855,0
-0.6641791,2.1721559,0
0.9034659,3.3157525,1
-0.87069505,2.7750092,0
-0.32486844,1.4971659,0
-1.1687483,3.8302424,0
3.0026267,0.067067236,1
-0.82492685,2.5488198,0
-0.45469844,1.9436024,0
-0.7577,3.0521,0
1.9809972,-0.9958818,1
-0.8636256,2.3223124,0
5.769743,4.3195252,1
-1.3126935,5.7930884,0
-0.61530966,2.3483992,0
1.2873344,-1.1796743,0
-1.2918901,4.8498077,0
-0.75373167,2.1969697,0
-1.0622536,4.152615,0
1.5923314,-1.6222743,0
1.6037991,-1.555363,0
-1.043598,3.6295028,0
1.5909823,-1.6301464,0
-0.48507407,2.122528,0
1.8296167,-1.7192324,0
3.0181181,0.98358285,1
-1.1645333,4.1818547,0
-0.94499177,2.7244267,0
-0.47998875,2.097396,0
-0.6305658,2.423796,1
1.3934971,-1.3009682,0
1.3432206,4.0687485,0
-0.60845196,1.8250918,0
-0.4346562,1.7726511,0
1.8347363,-0.6704385,1
-0.34992898,1.7583858,0
-0.0077052787,3.5799289,0
-0.42094862,2.2233748,0
1.802633,-1.8766698,1
-0.52934825,1.8653526,0
-0.6240403,1.958054,0
-0.42352164,1.677678,0
1.4861681,-1.5009805,0
-0.65797687,2.9770215,0
-0.5427099,1.9793202,0
-0.3715036,1.946717,0
-0.84526813,2.6493485,0
-0.32486844,1.4971659,0
1.6991686,-1.7396322,0
-2.1484277,10.73534,0
-0.49015948,2.1476603,1
-0.5095069,1.6815573,0
-0.72011834,2.4486096,0
1.6991686,-1.7396322,0
-0.225941,4.154201,0
-1.8653024,7.6527143,1
-0.3434564,1.7018864,0
1.802633,-1.8766698,0
-0.7098246,1.9747772,0
-0.469818,2.0471315,0
1.7018669,-1.7238888,0
-0.6218134,1.9390595,0
-0.706898,1.9273043,0
1.4854939,-1.5049163,0
2.3319154,5.6345997,0
-0.54919976,2.021681,0
-0.6325502,2.8513608,0
-0.5644559,2.0970776,0
-0.88163173,2.7451289,1
-0.3715036,1.946717,0
-1.0765711,3.784572,0
-0.45024472,1.9056132,0
-0.9368052,3.1017275,0
-0.5095069,1.6815573,0
1.7146841,-1.6491054,0
2.7080085,-0.062318236,1
-0.6173596,1.9010702,0
-0.9911194,3.2449965,0
-0.9653332,2.8249555,0
1.7059145,-1.7002729,0
-0.65599257,2.5494566,0
-0.050826855,3.3917475,0
-0.5562695,2.4743783,0
3.45861,1.0651466,1
1.7038906,-1.7120804,0
-0.7130485,1.9959124,0
-0.7075976,1.9557827,0
-0.86560994,2.7498772,0
-0.54493684,1.9983147,0
-0.7791583,2.3226304,0
1.8053312,-1.860926,0
-0.36287376,1.8713845,0
-0.86727905,3.1606,0
1.558988,5.312227,0
-0.43242925,1.7536564,0
1.9435223,-1.3527437,1
-1.5358974,6.9064727,0
-0.71813405,2.0210445,0
-0.8483693,2.2469156,0
-0.469818,2.0471315,0
-0.41461402,1.6016996,0
-0.44801775,1.8866186,0
-0.9794719,3.73035,1
-0.43911004,1.8106401,0
1.603125,-1.5592993,0
1.5963788,-1.5986589,0
1.7119858,-1.6648494,0
-1.0365285,3.1768057,0
-0.6173596,1.9010702,0
0.154077,2.4668746,0
1.5118028,-1.3514148,0
-0.70486206,2.3732133,0
-0.87069505,2.7750092,0
1.6978191,-1.7475041,0
1.2819906,4.6823797,0
-0.72011834,2.4486096,0
-0.56644017,2.5246425,0
2.076053,-1.1460339,1
-0.99116194,2.8861341,0
1.6991686,-1.7396322,0
-2.0864904,9.15373,0
-0.9772951,4.6132793,0
-0.3564012,1.8148853,0
-0.48507407,2.122528,0
-0.62626725,1.9770486,0
-0.9337042,3.5041604,0
2.3124945,-1.0324084,1
-0.7944146,2.398027,0
1.4848188,-1.5088525,0
-0.53602904,1.9223363,0
-0.87063676,6.83883,0
-0.76390225,2.2472339,0
-0.8930208,3.3031032,0
-0.36071625,1.8525515,0
-0.5847973,2.197606,0
-0.41461402,1.6016996,0
-0.8014842,2.8507242,0
1.8089575,4.7021966,1
1.8188231,-1.7822074,0
1.6505083,4.945295,1
0.38736558,2.8877923,1
-0.97874373,3.2397864,1
2.7457664,-0.35374656,1
-0.16304499,3.2666466,0
-0.83001214,2.573952,0
1.7079383,-1.6884652,0
-0.3044799,5.0973263,1
-0.87052196,3.624517,0
1.6247116,-1.4333493,0
-1.0789465,3.2994027,1
1.7032161,-1.7160164,0
-1.0424451,4.5058017,0
-0.5427099,1.9793202,0
1.6984941,-1.7435683,0
0.6075303,3.3411744,1
0.30916828,3.8057642,1
-0.9161391,3.3107316,0
-0.61022407,2.323267,0
-0.8992234,2.4982371,0
-0.5949684,2.2478704,0
-0.965921,2.7607968,0
-0.5093708,1.6945654,0
-1.1748964,3.8572214,0
-1.0928184,3.3398035,1
-0.83199644,3.0015173,0
0.063622884,3.0780394,0
1.513152,-1.3435427,0
-0.6285815,1.9962307,0
-0.7271878,2.9013069,0
1.8080301,-1.8451823,0
1.7092875,-1.6805931,0
-0.9012077,2.9258025,0
-0.45469844,1.9436024,0
-0.6274647,2.8262286,0
1.814101,-1.8097585,0
-0.6336668,2.0213628,0
1.500335,-1.418326,0
-0.49015948,2.1476603,0
-0.89305097,4.6221547,0
-0.85914266,3.5543835,0
-0.5382559,1.9413308,0
1.7207556,-1.6136822,0
-0.5644559,2.0970776,0
-0.7252036,2.4737418,0
-0.7588169,2.222102,0
-1.1503912,4.157279,0
-1.046699,3.22707,0
-0.7760575,2.7250633,0
1.6517192,4.689716,1
-0.5766111,2.574907,0
-1.1636626,3.8051097,0
-0.70176107,2.7756462,0
-0.71485984,2.3417013,0
-0.83311325,2.1715193,0
-0.4346562,1.7726511,0
1.6971447,-1.7514402,1
-0.84269375,2.5959892,1
-0.22594172,5.13413,1
-0.6082705,1.7979267,0
2.518253,-0.6999502,1
-1.109708,3.9562213,0
1.5950298,-1.6065305,0
-1.1630032,5.516758,0
-0.9876589,3.3530493,0
0.04011809,2.5589473,0
-0.62039495,2.3735313,0
-1.016187,3.076277,0
-1.0080003,3.4535782,0
-0.33357865,1.4657745,0
1.8188231,-1.7822074,0
1.2738427,-1.2583929,0
-0.77407295,2.2974982,0
-0.62548035,2.3986635,0
-0.7232192,2.0461767,0
-0.36071625,1.8525515,0
3.7199297,1.1685507,1
-0.67434967,2.22242,0
-0.99483174,2.957692,0
-0.41074336,1.5651878,0
-1.0009309,3.0008807,0
-0.51376,1.7323904,0
-1.0879129,4.718913,0
0.32648152,2.6502979,0
1.3556978,4.457336,1
1.8167995,-1.794015,0
-1.1178945,3.5789204,0
-0.701761,2.775646,0
-0.7315387,2.4521604,1
-0.7577,3.0521,0
-0.5746266,2.1473417,0
-0.82492685,2.5488198,0
-0.99737513,2.9458168,1
1.8262435,-1.7389115,0
-0.7760575,2.7250633,0
-0.94398135,4.8756385,0
-0.43297887,1.7953682,0
3.696504,1.0858719,1
0.46750164,2.6187081,1
0.37049574,3.752201,1
-0.9321458,3.0447452,0
1.2799143,-1.2229697,0
-0.52934825,1.8653526,0
-0.3249784,1.5150263,0
-0.88086605,2.8252738,0
1.4868428,-1.4970444,0
-0.42603403,2.248507,0
-0.43688312,1.7916455,0
2.067987,-0.0024555027,1
-0.4212948,1.6586834,0
1.5957044,-1.602595,0
1.6024503,-1.5632354,0
1.5050569,-1.3907741,1
-0.410778,2.1731105,0
1.5977281,-1.5907868,0
0.0020598695,4.969206,0
0.1694395,5.502362,1
-0.69667584,2.750514,0
-0.9978297,3.4033136,0
0.23020422,2.2131402,1
-0.092817016,2.817847,1
-0.8606097,2.6760077,1
1.5916564,-1.6262106,0
-0.47490337,2.0722637,0
-1.1114349,4.406718,0
-0.9144793,2.573634,0
2.4906423,-0.7285955,1
-0.49524486,2.1727924,0
-0.4123871,1.5827051,0
1.3813547,-1.3718148,1
-0.7098246,1.9747772,0
-0.3758187,1.9843832,0
2.5171719,0.11862138,1
-0.96421605,3.6549537,0
-0.3564012,1.8148853,0
-0.43242925,1.7536564,0
-0.9031917,3.3533676,0
-0.87069505,2.7750092,0
-0.73339003,2.096441,0
-0.4362048,2.2987714,0
-0.3369839,1.645387,0
1.6978191,-1.7475041,0
-0.89810646,3.3282354,0
-0.92973536,2.6490302,0
1.6085213,-1.5278119,0
-1.0913019,3.369758,0
-0.5115329,1.7133958,0
-0.510501,2.248189,0
-0.7181339,2.0210445,0
-0.34129906,1.6830535,0
-0.7658868,2.674799,0
-0.45692548,1.962597,0
-0.79949987,2.4231591,0
-1.0537686,3.6797674,0
-0.85742354,3.1271782,0
-0.8636256,2.3223124,0
-0.83001214,2.573952,0
-0.8781079,3.6712728,0
-1.4964062,5.86548,0
-0.8483693,2.2469156,0
2.4588568,-0.81854475,0
1.5637273,-1.3170489,0
-0.8229426,2.121255,0
-1.1809037,4.3080716,0
0.10713356,3.113432,0
-0.45024472,1.9056132,0
1.7092875,-1.6805931,0
-0.7486462,2.1718376,0
3.311813,1.0653872,1
-0.6195864,1.9200648,0
-0.54919976,2.021681,0
-0.4123871,1.5827051,0
1.5963788,-1.5986589,0
-0.32619655,1.5512215,0
1.4942634,-1.4537493,0
0.9608299,3.072149,0
-0.77097213,2.6999311,0
-0.5695413,2.1222098,0
-0.47490337,2.0722637,0
-0.8096706,2.4734235,0
-0.53592813,2.3738496,0
-0.9449919,2.7244267,0
-0.8096706,2.4734235,0
-0.5095069,1.6815573,0
-0.70703405,1.9142963,0
-0.92973536,2.6490302,0
1.7119858,-1.6648494,0
1.9075907,-1.1161417,1
-0.76390225,2.2472339,0
-0.4435639,1.8486294,0
0.08715194,4.431874,0
-0.7658868,2.674799,0
-0.5695413,2.1222098,0
-0.4123871,1.5827051,0
-0.41074336,1.5651878,0
-0.3305116,1.5888876,0
0.96459097,3.793888,1
-0.6129057,1.8630811,0
-0.55118424,2.4492462,0
-0.8605244,2.7247453,0
-0.8050092,2.8568497,0
1.348527,3.908081,1
-0.3488375,1.755473,1
-0.5093708,1.6945654,0
-0.9591308,3.6298215,0
1.2731683,-1.262329,0
-0.41074336,1.5651878,0
-0.83311325,2.1715193,0
-1.2464198,6.347018,0
1.3833784,-1.360007,0
-1.9951626,8.291965,0
0.6009019,2.8438094,0
-0.8045855,2.4482913,0
1.3786567,-1.3875589,1
-0.67879,3.0964193,0
-0.8844292,2.232029,1
-0.7098246,1.9747772,0
1.7059145,-1.7002729,0
1.275192,-1.2505212,0
-1.219602,4.081564,0
-0.8839672,2.4228408,0
1.8093789,-1.8373102,0
-0.9060864,3.3258073,0
1.5963788,-1.5986589,0
1.6125689,-1.5041963,0
-0.033344813,3.828614,0
-0.9657776,2.7116623,0
0.37261003,4.5322304,1
2.3273015,-0.16598526,1
1.5889583,-1.6419543,1
-0.1280765,2.4484725,0
-0.9907601,2.9506164,0
-1.2450289,4.207225,0
-1.1738106,4.230566,0
-0.5338021,1.9033417,1
1.3848115,4.213782,1
-0.32475844,1.4793053,0
1.427758,-1.1937796,1
1.3840533,-1.3560714,0
-1.4814316,7.486207,1
-0.44801775,1.8866186,1
-0.83001214,2.573952,0
0.004934363,2.7839532,0
-0.32619655,1.5512215,0
-1.0150701,3.906275,0
-1.1077235,3.5286562,0
-0.3249784,1.5150263,1
-0.78114295,2.7501955,1
1.5909823,-1.6301464,1
-0.6763342,2.649985,0
-0.41906786,1.6396888,0
-0.77097213,2.6999311,0
-0.7608012,2.649667,0
-0.5155862,2.2733212,1
-0.051405735,2.341181,0
-0.82559174,2.43591,1
-0.54609865,2.424114,0
1.8039818,-1.8687977,1
-1.157502,4.1370454,0
-0.9978297,3.4033136,0
-0.5746266,2.1473417,0
-1.0080003,3.4535782,0
-0.5338021,1.9033417,0
-0.9012077,2.9258025,0
-0.5797119,2.1724741,0
-0.74554497,2.5742702,0
-0.4123871,1.5827051,0
-0.8339807,3.4290822,0
-0.35855877,1.8337183,1
1.4868428,-1.4970444,0
-0.83311325,2.1715193,0
0.2772233,3.5388117,0
-0.9144793,2.573634,0
1.5984025,-1.5868508,0
-0.67943525,2.2475524,0
1.8188231,-1.7822074,0
-0.98365957,4.641405,1
-0.71503276,2.4234776,0
1.4827955,-1.5206603,0
0.75747293,3.7426324,1
-1.2501925,4.6573353,0
-1.0392781,3.1001089,0
2.0306447,-0.052046865,1
-0.6173596,1.9010702,0
1.3109552,4.656162,0
1.1315602,4.076789,1
-0.8520779,2.6122966,1
-0.85891443,2.7056522,0
-1.5297198,5.6031203,0
-0.64582187,2.4991922,0
1.6971447,-1.7514402,0
0.21914905,2.8157628,0
-0.5847973,2.197606,0
-0.5644559,2.0970776,0
-0.4524716,1.9246079,0
-1.0875912,4.7182097,0
-0.95449054,2.6431632,1
-0.36503115,1.8902177,0
-0.80458534,2.4482913,0
-0.52044064,1.7893741,0
-1.0048993,3.856011,0
-0.6540084,2.1218915,0
0.18918413,4.871862,0
-0.41074336,1.5651878,0
0.8790439,3.5518632,1
1.3483772,-1.0802664,0
-0.70458496,2.7479632,0
-0.8910366,2.8755379,0
1.5963786,-1.5986587,0
-0.9520611,3.177124,0
-0.8605244,2.7247453,0
-0.9113783,2.9760668,0
1.4922394,-1.4655571,0
1.4881923,-1.4891727,0
-0.44801775,1.8866186,1
1.7011926,-1.7278246,0
-0.74752945,3.0018356,0
-0.6641791,2.1721559,0
1.3833784,-1.360007,0
-0.42574853,1.6966726,0
-0.46473262,2.0219994,0
-0.45915234,1.9815916,0
-0.38131174,2.009273,0
-0.62548035,2.3986635,0
-0.41906786,1.6396888,0
0.27263498,2.7472355,0
-0.8605244,2.7247453,0
-0.4123871,1.5827051,0
-0.9907601,2.9506164,0
2.9937663,0.63276875,1
1.704565,-1.7081445,0
-0.8636256,2.3223124,0
-1.0554056,5.417726,0
-0.87888175,2.3977084,0
1.2799143,-1.2229697,0
-0.67591983,3.5509057,0
1.5950298,-1.6065305,0
-0.7091339,3.283442,0
-0.4413369,1.8296348,0
-0.8091858,3.2393394,1
1.4881922,-1.4891728,0
-0.8992233,2.4982374,0
-1.5569928,5.7053766,0
-0.6865048,2.7002494,0
1.8842607,-0.5787755,1
-0.8339807,3.4290822,0
-0.31049907,2.68345,1
-0.41684097,1.6206943,0
-0.6336668,2.0213628,0
0.06273448,2.5377147,0
-0.13280946,6.0677433,1
-0.648923,2.0967593,0
-0.58169633,2.600039,0
-0.5093708,1.6945654,0
-0.60813445,1.8109348,1
-0.71813405,2.0210445,0
-0.70196253,2.3355842,1
-0.32475844,1.4793053,0
1.6944463,-1.7671837,0
-0.78424376,2.3477626,0
-1.0772115,3.3778632,0
-1.0849375,3.2772236,0
-0.32475844,1.4793053,0
-0.76898795,2.272366,0
1.4841444,-1.5127887,0
-0.5226675,1.8083687,0
-0.74356085,2.1467054,0
-0.8828501,3.2528389,1
-0.3564012,1.8148853,0
1.7072636,-1.692401,0
-0.79441464,2.3980272,0
-0.5797119,2.1724741,0
-0.9520611,3.177124,0
-0.7740731,2.2974985,0
-0.6195864,1.9200648,0
-1.2114155,4.4588647,0
1.8046566,-1.8648618,0
1.6998434,-1.7356967,0
1.3874259,-1.3363913,0
-1.1229802,3.6040528,0
1.3860769,-1.3442633,0
-0.33357865,1.4657745,0
-0.5054156,2.2230566,0
-0.43242925,1.7536564,0
0.1451593,2.567612,0
-0.7831269,3.1777606,0
1.2826126,-1.2072259,0
-0.975504,2.8752198,0
2.973269,-0.042165548,1
1.4888668,-1.4852366,0
0.4068436,2.886356,1
-1.0060161,3.0260127,0
-0.84995264,3.9937513,0
-0.5695413,2.1222098,0
1.8006091,-1.8884777,0
-0.5182137,1.7703795,0
-0.8839672,2.4228408,0
-0.7232192,2.0461767,0
0.22733873,3.828403,0
-0.5095069,1.6815573,0
1.8114027,-1.8255023,0
-0.4870577,2.5683212,0
-1.0842808,3.8305604,0
1.4935888,-1.4576851,0
-0.5515393,2.965745,0
-0.7252037,2.4737418,0
-0.9113783,2.9760668,0
-0.4346562,1.7726511,0
-0.73060364,2.466831,1
-0.53602904,1.9223363,0
-0.79949987,2.4231591,0
-0.3434564,1.7018864,0
0.35924965,3.9247084,1
-0.6240403,1.958054,0
-0.47490337,2.0722637,0
1.9832555,-0.7372035,1
-0.45146078,2.374168,0
-0.14703017,3.3390384,0
-1.1738333,3.855374,0
-0.6407365,2.47406,0
-0.7588169,2.222102,0
-0.6692642,2.1972878,0
-1.0318328,4.4541745,0
1.8039818,-1.8687977,0
1.6078467,-1.5317479,0
0.62077934,2.3937972,1
-0.67434967,2.22242,0
-0.68141955,2.6751173,0
-0.7130485,1.9959124,0
1.6011009,-1.5711073,0
-0.43688312,1.7916455,0
-0.52067167,2.2984533,0
-0.5115329,1.7133958,0
-0.35855877,1.8337183,0
2.2449806,-1.1290601,1
-0.8712459,2.7596714,1
0.51638216,2.4764614,1
-0.98964304,3.7806149,1
-0.77407295,2.2974982,0
-0.73735875,2.9515712,0
1.7194064,-1.621554,0
-1.6976446,6.831336,0
-0.55428505,2.0468132,1
-0.5054156,2.2230566,0
-0.6285815,1.9962307,0
-0.45915234,1.9815916,0
1.7018669,-1.7238888,0
-0.58169633,2.600039,0
-0.45146078,2.374168,0
-0.6896061,2.2978165,0
-1.0415537,3.0551777,1
-0.9946885,3.3326752,0
-0.62626725,1.9770486,1
1.4908906,-1.473429,0
-0.3305116,1.5888876,0
2.1471322,-1.0149853,1
-0.98840827,2.897644,0
-1.0036424,2.9241173,1
-0.36287376,1.8713845,0
1.601775,-1.5671712,0
-0.7314041,2.4845166,0
1.4841444,-1.5127887,0
-0.8605244,2.7247453,0
0.20578152,2.6138108,1
1.3907993,-1.3167118,0
-0.9093941,2.5485017,0
-0.33266905,1.6077207,0
1.7146841,-1.6491054,0
0.16402477,3.2833543,1
1.5997512,-1.5789789,0
-0.5918671,2.6503034,0
-0.61220866,2.750832,0
-0.32486844,1.4971659,0
-0.43911004,1.8106401,0
0.44184405,4.09729,1
-0.32619655,1.5512215,1
-0.94499177,2.7244267,0
0.6038981,3.7443976,0
0.7642868,3.7771077,1
-0.328354,1.5700545,0
-0.6946913,2.3229487,0
-1.0418676,3.6102014,0
1.2394636,3.599544,1
-0.36071625,1.8525515,0
-0.9484088,4.0301514,0
-0.33357865,1.4657745,0
-0.4123871,1.5827051,0
-0.45692548,1.962597,0
1.8046566,-1.8648618,1
1.955882,-0.4699513,0
1.5178741,-1.3159914,0
